MantaRay 2018 Build Information
Ange Yaghi | 2018 | Every now and then, some rain must fall
BUILD VERSION: 1818

Build	2018-12-02 18:54	8687	1514
Build	2018-12-02 17:13	8622	1513
Build	2018-12-02 17:04	8621	1512
Build	2018-12-02 16:22	8443	1511
Build	2018-12-02 16:06	8441	1510
Build	2018-12-02 15:49	8332	1509
Build	2018-12-02 15:42	8332	1508
Build	2018-12-02 15:35	8332	1507
Build	2018-12-02 15:17	8319	1506
Build	2018-12-02 15:01	8304	1505
Build	2018-12-02 14:58	8301	1504
Build	2018-12-02 14:51	8299	1503
Build	2018-12-02 14:49	8299	1502
Build	2018-12-02 14:49	8299	1501
Build	2018-12-02 14:48	8299	1500
Build	2018-12-02 14:47	8299	1499
Build	2018-12-02 14:43	8297	1498
Build	2018-12-02 14:36	8290	1497
Build	2018-12-02 04:15	8290	1496
Build	2018-12-02 04:05	8290	1495
Build	2018-12-02 03:41	8243	1494
Build	2018-12-02 03:37	8228	1493
Build	2018-12-02 03:28	8218	1492
Build	2018-12-02 03:26	8213	1491
Build	2018-12-02 03:26	8213	1490
Build	2018-12-02 03:25	8213	1489
Build	2018-12-02 03:24	8246	1488
Build	2018-12-02 03:22	8246	1487
Build	2018-12-02 03:16	8231	1486
Build	2018-12-02 03:13	8231	1485
Build	2018-12-02 03:07	8291	1484
Build	2018-12-02 02:57	8291	1483
Build	2018-12-02 02:51	8287	1482
Build	2018-12-02 02:38	8213	1481
Build	2018-12-01 18:06	7825	1480
Build	2018-12-01 17:53	7820	1479
Build	2018-12-01 17:29	7799	1478
Build	2018-12-01 16:25	7762	1477
Build	2018-12-01 15:38	7721	1476
Build	2018-12-01 15:36	7100	1475
Build	2018-12-01 15:35	7100	1474
Build	2018-12-01 15:34	7100	1473
Build	2018-12-01 14:59	7100	1472
Build	2018-12-01 14:57	7100	1471
Build	2018-12-01 14:53	7100	1470
Build	2018-12-01 14:52	7535	1469
Build	2018-12-01 04:01	7987	1468
Build	2018-12-01 03:59	7987	1467
Build	2018-12-01 03:51	7970	1466
Build	2018-12-01 03:51	7970	1465
Build	2018-12-01 03:50	7970	1464
Build	2018-12-01 03:49	7970	1463
Build	2018-12-01 03:47	7970	1462
Build	2018-12-01 03:40	7972	1461
Build	2018-12-01 02:59	7972	1460
Build	2018-12-01 02:53	7972	1459
Build	2018-12-01 02:40	7972	1458
Build	2018-12-01 01:34	7972	1457
Build	2018-12-01 01:33	7972	1456
Build	2018-12-01 01:29	7972	1455
Build	2018-12-01 01:26	7971	1454
Build	2018-12-01 00:48	7970	1453
Build	2018-12-01 00:29	7967	1452
Build	2018-12-01 00:26	7967	1451
Build	2018-12-01 00:20	7955	1450
Build	2018-12-01 00:18	7955	1449
Build	2018-12-01 00:12	7939	1448
Build	2018-12-01 00:12	7939	1447
Build	2018-12-01 00:08	7939	1446
Build	2018-12-01 00:07	7939	1445
Build	2018-12-01 00:06	7939	1444
Build	2018-11-30 23:56	7936	1443
Build	2018-11-30 23:51	7943	1442
Build	2018-11-30 23:29	7929	1441
Build	2018-11-30 23:25	7929	1440
Build	2018-11-30 23:24	7929	1439
Build	2018-11-30 23:22	7929	1438
Build	2018-11-30 23:20	7929	1437
Build	2018-11-30 23:20	7929	1436
Build	2018-11-30 23:15	7923	1435
Build	2018-11-30 23:13	7921	1434
Build	2018-11-30 23:13	7921	1433
Build	2018-11-30 22:47	7921	1432
Build	2018-11-30 22:47	7921	1431
Build	2018-11-30 22:46	7921	1430
Build	2018-11-30 22:46	7921	1429
Build	2018-11-30 22:46	7921	1428
Build	2018-11-30 22:44	7921	1427
Build	2018-11-30 22:38	7921	1426
Build	2018-11-30 22:30	7921	1425
Build	2018-11-30 22:30	7921	1424
Build	2018-11-30 22:09	7921	1423
Build	2018-11-30 22:07	7921	1422
Build	2018-11-30 22:07	7921	1421
Build	2018-11-30 22:05	7921	1420
Build	2018-11-30 22:04	7921	1419
Build	2018-11-30 22:04	7921	1418
Build	2018-11-30 21:36	7921	1417
Build	2018-11-30 21:33	7921	1416
Build	2018-11-30 21:31	7921	1415
Build	2018-11-30 21:31	7921	1414
Build	2018-11-30 21:31	7921	1413
Build	2018-11-30 21:28	7920	1412
Build	2018-11-30 21:27	7920	1411
Build	2018-11-30 21:27	7920	1410
Build	2018-11-30 21:24	7920	1409
